,ticker,date,marketcap,pb,mom,volume,volatility,roe,accruals,agr,sector,mktvol
184488,ICUI,2023-11-10,1977.3,0.9,-0.34766851896593387,651285.4,0.0632396802574926,-0.013348722157586463,-0.04820133894194813,-0.004112505428833457,Healthcare,0.1568115661039658
184585,ICVX,2023-11-10,342.8,1.4,1.5983935742971882,237918.6,0.08021132468016044,-0.4335749510166224,-0.1318665050149782,0.009718215416283371,Healthcare,0.1568115661039658
184859,IDCC,2023-11-10,2269.3,3.9,0.6241534531002877,255102.2,0.03925534753945033,0.3287727477732765,-0.6126075711374461,-0.01386577751815199,Communication Services,0.1568115661039658
185151,IDR,2023-11-10,61.4,3.7,-0.180327868852459,8945.0,0.04636623940268623,0.09099076388490092,-0.005733021066054422,0.024344998328017953,Basic Materials,0.1568115661039658
185248,IDT,2023-11-10,708.8,3.7,0.10852713178294571,82028.2,0.06147967244929587,0.21612966071614434,-0.07284741700716038,0.006835701940270944,Communication Services,0.1568115661039658
185514,IDYA,2023-11-10,1894.5,3.7,0.4478563151796058,713968.0,0.05751865971880267,-0.24385515466444724,0.02750036475374249,0.0721597181611171,Healthcare,0.1568115661039658
185586,IE,2023-11-10,1180.9,3.0,-0.16040100250626566,294675.8,0.08603154710415936,-0.8241871676192543,-0.2057847005230012,0.21796092331126604,Basic Materials,0.1568115661039658
185820,IESC,2023-11-10,1245.4,3.4,0.83304246655032,25536.2,0.05832855985315298,0.24631530824198214,-0.1247676880112106,0.004254085639270988,Industrials,0.1568115661039658
186589,IIIN,2023-11-10,578.2,1.5,0.23823427715240686,75331.8,0.04737685391426852,0.08747671571686581,-0.29627120885318875,-0.013697306041974833,Industrials,0.1568115661039658
186686,IIIV,2023-11-10,638.1,2.9,-0.06250000000000011,119090.0,0.053498733972192215,-0.04021120901109883,-0.22063806611037823,0.028880988831776033,Technology,0.1568115661039658
186804,IIPR,2023-11-10,2125.4,1.1,-0.2043681747269891,192299.0,0.05734064317686118,0.0846139104561036,-0.04058129394935699,-0.0042786886587251605,Real Estate,0.1568115661039658
187290,IMAX,2023-11-10,958.4,3.3,0.2109215017064845,459400.4,0.045470721769446755,0.09365873797725804,-0.1697122282931738,0.015564621457996752,Communication Services,0.1568115661039658
187617,IMKTA,2023-11-10,1524.9,1.1,-0.15860397055932907,52062.6,0.024179745284050844,0.17065922270676714,-0.01983411712968406,0.020849320065333465,Consumer Defensive,0.1568115661039658
187714,IMMR,2023-11-10,216.3,1.3,0.2462630792227205,242855.4,0.02986565201093866,0.26837401962555313,0.07823831836624418,0.03887568382293716,Technology,0.1568115661039658
187896,IMNM,2023-11-10,345.7,56.9,1.1636582430806257,58309.6,0.13004886966269832,-1.6617252172807728,-1.9319001541223764,0.017047098253660353,Healthcare,0.1568115661039658
188277,IMRX,2023-11-10,151.8,1.5,-0.20739762219286662,71354.2,0.11926672295380841,-0.4667425529042652,-0.03909122410135199,-0.03391544291656112,Healthcare,0.1568115661039658
188568,IMXI,2023-11-10,698.7,4.4,-0.20847540185094982,530445.0,0.06315990633936412,0.3587172064823468,-0.3411079381721918,0.11729022328138394,Technology,0.1568115661039658
188762,INBK,2023-11-10,139.4,0.4,-0.30196652039655447,17373.8,0.09555834796155961,0.02987441498866178,0.006472555605072886,0.04896103550268949,Financial Services,0.1568115661039658
188913,INBX,2023-11-10,903.3,7.0,-0.45855001529519734,497979.4,0.11069667066268711,-3.7214545882568353,-0.5798735311235066,0.17020689202745443,Healthcare,0.1568115661039658
189107,INDB,2023-11-10,2271.2,0.8,-0.4368948227195312,204200.0,0.0565278385789283,0.0913749531765418,-0.0269116625932149,-0.0043057124713145045,Financial Services,0.1568115661039658
189204,INDI,2023-11-10,929.4,2.4,-0.46834061135371174,3824440.0,0.07271250710383137,-0.3953307030713546,-0.06653922698229811,0.14769033222089667,Technology,0.1568115661039658
189709,INFU,2023-11-10,182.2,3.5,0.11832946635730868,47303.2,0.04327717323292047,0.013626969442397193,-0.19918877269658347,0.009843608789150915,Healthcare,0.1568115661039658
190177,INMB,2023-11-10,123.6,2.8,-0.07466666666666666,21292.2,0.07122658927502454,-0.5225656826374966,-0.25066313628938935,-0.06822634774680403,Healthcare,0.1568115661039658
190274,INN,2023-11-10,641.2,0.7,-0.29730389166768334,1081701.6,0.05816067679394991,0.00668531562342628,-0.17311259855598662,-0.0005843421232769597,Real Estate,0.1568115661039658
190371,INNV,2023-11-10,754.2,2.6,-0.14369501466275658,18993.2,0.10520793270320847,-0.12617811373640045,-0.0400398467713546,-0.01736703323838329,Healthcare,0.1568115661039658
190565,INOD,2023-11-10,239.7,10.2,1.0236686390532546,358135.2,0.13629111157293558,-0.21629640263671057,-0.5145653136178205,0.043827031756285884,Technology,0.1568115661039658
190812,INSP,2023-11-10,3711.2,6.8,-0.30121209306645624,1478889.6,0.08651294211052986,-0.06318788734906795,-0.11459096179481679,0.049056469858382856,Healthcare,0.1568115661039658
190909,INST,2023-11-10,3542.2,2.8,0.09665112335735504,150022.4,0.03516302480345988,-0.02664379155386171,-0.14081972677079072,0.0014314401672106403,Technology,0.1568115661039658
191006,INSW,2023-11-10,2328.1,1.4,0.18315887175785073,811637.8,0.048173113134817175,0.4071079740810776,-0.06445085066851021,0.009815069717094671,Energy,0.1568115661039658
191103,INTA,2023-11-10,2690.1,7.8,0.5496389891696754,510631.2,0.07090807712528592,-0.2146326573946279,-0.3336872279435184,0.059814629342614056,Technology,0.1568115661039658
191310,INTT,2023-11-10,150.1,1.6,0.42233502538071077,104419.4,0.062495808964563956,0.15916681529976673,0.03253840854168197,0.061497840974724216,Technology,0.1568115661039658
191631,INVA,2023-11-10,863.2,1.4,-0.022760646108663685,471763.2,0.03221852769970692,0.08637229686115312,-0.11572990755720798,-0.02904132910136381,Healthcare,0.1568115661039658
191728,INVE,2023-11-10,123.3,1.6,-0.28388998035363455,151772.8,0.06506978307808571,-0.04757991204559406,0.06522446487694099,0.023864949586272832,Technology,0.1568115661039658
192293,IONQ,2023-11-10,2298.8,4.6,1.4511149228130358,10638441.0,0.16370511447959485,-0.20490203323174083,-0.10096047264842808,-0.016659009498623534,Technology,0.1568115661039658
192487,IOR,2023-11-10,50.0,0.4,-0.040447504302925874,7225.8,0.03988591468722769,0.047411813006957314,0.047402936052640336,0.011993757228029533,Financial Services,0.1568115661039658
192584,IOSP,2023-11-10,2524.4,2.2,-0.0760132131794915,83899.4,0.028800815977188,0.11703355023305183,-0.07983755595551248,-0.007775285042564306,Basic Materials,0.1568115661039658
193349,IPI,2023-11-10,243.9,0.3,-0.3963196923921999,141455.2,0.06692735276537462,0.03584981721105419,-0.025798414848725495,-0.0045915987867327646,Basic Materials,0.1568115661039658
193497,IPVF,2023-11-10,83.5,31.1,0.0899898887765418,5045.4,0.027304650037570082,1.6819271196713412,1.3133326636064058,-0.42332842461788067,Industrials,0.1568115661039658
193691,IPWR,2023-11-10,46.3,3.2,-0.2384937238493724,4141.6,0.07925359139788435,-0.49513215172287894,-0.09968144802288761,-0.0780549561326982,Industrials,0.1568115661039658
194006,IRBT,2023-11-10,797.0,3.2,-0.2833333333333331,413221.6,0.06603148383795449,-0.897488861384431,-0.9221518052905147,-0.0651866309471012,Consumer Cyclical,0.1568115661039658
194394,IRMD,2023-11-10,498.8,6.7,0.3067890033893663,24834.0,0.05386995808025459,0.23193041409828455,0.053062515922688305,0.024407139932624,Healthcare,0.1568115661039658
194528,IRON,2023-11-10,1172.5,3.3,1.7098265895953761,137797.2,0.07914234563664845,-0.2600065985286685,-0.021087212893805808,0.2895192626767573,Healthcare,0.1568115661039658
194625,IROQ,2023-11-10,48.6,0.7,-0.21621472966283495,1001.0,0.025762245200307857,0.0656173984672846,0.026669388990780474,-0.0025763098968785147,Financial Services,0.1568115661039658
194722,IRT,2023-11-10,2916.7,0.8,-0.12585638162902812,2765984.0,0.04224209497232614,0.01597987228988709,-0.05737739379254761,-0.002129483100954954,Real Estate,0.1568115661039658
194819,IRTC,2023-11-10,2220.0,10.1,-0.24187397857272563,438312.2,0.06124420017182372,-0.4635046171519463,-0.3682764105509654,-0.00035693737387210156,Healthcare,0.1568115661039658
195025,ISDR,2023-11-10,70.9,2.0,-0.3428681870892927,7293.4,0.04946346347206267,0.054813752269918053,-0.07880239886465948,0.14464413107000107,Technology,0.1568115661039658
195558,ISSC,2023-11-10,133.6,3.7,-0.16704545454545472,12960.0,0.03657979619662359,0.15049107336635995,0.13205311056038874,0.21889396260824778,Industrials,0.1568115661039658
195655,ISTR,2023-11-10,99.5,0.5,-0.4774144774144775,34865.4,0.05269825364302933,0.10234595048960077,-0.06089300766038866,0.011705963385247431,Financial Services,0.1568115661039658
196039,ITGR,2023-11-10,2820.4,1.9,0.05185185185185204,241291.0,0.0430583652453513,0.057384623204946174,-0.06532836524501444,0.008952627910817634,Healthcare,0.1568115661039658
196233,ITIC,2023-11-10,283.3,1.1,-0.02213072568193508,2917.8,0.044059383072305565,0.09514331939314387,0.05778768175666738,-0.0006692603015590048,Financial Services,0.1568115661039658
196330,ITOS,2023-11-10,342.1,0.6,-0.5793392275476966,416151.6,0.0792819536737073,-0.0971694447268878,0.08753116401077961,-0.033804548870202455,Healthcare,0.1568115661039658
196456,ITRI,2023-11-10,2881.5,2.3,0.042958129418161795,296799.4,0.044737705975204774,0.06251734147616918,0.008951599430352763,0.020190959760723937,Technology,0.1568115661039658
197103,IVR,2023-11-10,366.4,0.5,-0.18139626740396975,1422964.0,0.06840644289692634,-0.008084313619164125,-0.345591233599226,0.05364302286200484,Real Estate,0.1568115661039658
197200,IVT,2023-11-10,1652.5,1.1,0.023124874321335476,172793.6,0.03306697117832634,0.0014210099856843015,-0.07720106424443515,-0.0013272636513801395,Real Estate,0.1568115661039658
197788,JAKK,2023-11-10,270.4,1.8,-0.07248764415156517,186131.8,0.1141901924967907,0.514512208829865,-0.004061317790746313,-0.04512047570521882,Consumer Cyclical,0.1568115661039658
197885,JAMF,2023-11-10,2045.4,2.9,-0.3439355385920271,392835.8,0.053658115345566616,-0.1618815189635956,-0.2289878727780409,0.014010639541565117,Technology,0.1568115661039658
198059,JANX,2023-11-10,278.9,0.8,-0.5125488008923591,139138.8,0.08599971185859773,-0.19556067887046527,-0.031280336701756686,0.007735204173412447,Healthcare,0.1568115661039658
198253,JBGS,2023-11-10,1262.3,0.5,-0.26812763520899474,1430044.0,0.05554076323532021,-0.02556103438096695,-0.0885583659926636,-0.009813460050456801,Real Estate,0.1568115661039658
198447,JBI,2023-11-10,1471.2,3.1,-0.0390334572490707,1135190.8,0.06092636112119164,0.31183231627423813,-0.09328976019497452,0.009405438394061605,Basic Materials,0.1568115661039658
198738,JBSS,2023-11-10,1059.3,3.7,0.22353869484274247,38519.0,0.03463995852318739,0.22622009402599438,-0.1777344005298221,-0.009163822761374507,Consumer Defensive,0.1568115661039658
198835,JBT,2023-11-10,3289.3,2.4,0.09400297732236584,130590.6,0.04123134889477401,0.5550395256916996,0.42134387351778657,0.013031243935571535,Industrials,0.1568115661039658
199223,JELD,2023-11-10,1218.6,1.5,0.12683823529411753,889007.6,0.0643145533731561,0.169301056117591,-0.31826206974200294,-0.04265075383950789,Basic Materials,0.1568115661039658
199478,JJSF,2023-11-10,3107.0,3.5,0.06602067814832147,50084.0,0.030014258213151648,0.07590214915732695,-0.11058329985444253,0.002591361362771938,Consumer Defensive,0.1568115661039658
199753,JMSB,2023-11-10,256.0,1.2,-0.3501570453806997,9175.6,0.05264394901706949,0.040583627284804615,-0.0535892619909295,-0.0007831935083525421,Financial Services,0.1568115661039658
200292,JOBY,2023-11-10,3613.9,3.3,0.382222222222222,4636925.0,0.16621605245414026,-0.41994416594664735,-0.1637678456013633,0.014542166469501794,Industrials,0.1568115661039658
200389,JOE,2023-11-10,2841.0,4.2,0.5369456715047902,223004.6,0.057282916391567844,0.14210960407394668,-0.026984797086795295,0.035175409060907326,Real Estate,0.1568115661039658
200486,JOUT,2023-11-10,507.4,1.0,-0.0983719885244202,34922.8,0.02963052120946385,0.08993446051561974,-0.04832629051692316,0.010795589257729388,Consumer Cyclical,0.1568115661039658
200777,JRVR,2023-11-10,347.2,0.6,-0.3686846498550216,879460.8,0.07905478960315852,0.08186440199558262,-0.1404758208491811,0.0014699998001241887,Financial Services,0.1568115661039658
201131,JWN,2023-11-10,2185.9,3.2,-0.22844756626241547,3934526.4,0.06807190939182355,0.04824902723735409,-1.5673151750972762,-0.00999169665098254,Consumer Cyclical,0.1568115661039658
201228,JXN,2023-11-10,3491.6,0.4,0.2511567057021604,1192188.6,0.05440977641391182,0.20266545423545793,-0.47262084055582393,0.00915980710859321,Financial Services,0.1568115661039658
201325,JYNT,2023-11-10,122.8,3.5,-0.4962825278810409,282707.6,0.08165244698326653,0.08984431566408944,-0.41944424221372784,0.03558313593916851,Healthcare,0.1568115661039658
201610,KAI,2023-11-10,2903.4,4.0,0.2343845216331506,79987.8,0.036876018263364195,0.1651858974728078,-0.03846641062699011,0.01030039456761056,Industrials,0.1568115661039658
201666,KALA,2023-11-10,14.2,0.8,0.1688125894134478,16547.2,0.08118688406941531,-4.445608684886161,-1.3742033858544787,-0.2586174325139603,Healthcare,0.1568115661039658
201796,KALU,2023-11-10,892.5,1.4,-0.14088328706829722,97850.0,0.06521883136245646,0.020741671904462602,-0.18840351979886863,-0.011393580716229645,Basic Materials,0.1568115661039658
201893,KALV,2023-11-10,277.6,2.0,0.6509090909090909,375965.8,0.06234018210297168,-0.6056626164864288,-0.10138495165554696,-0.030043985805388473,Healthcare,0.1568115661039658
201990,KAMN,2023-11-10,558.1,0.8,-0.02950193496507003,103549.4,0.04138724936988478,-0.07059075732405995,-0.1940078849587662,-0.009290307116183394,Industrials,0.1568115661039658
202087,KAR,2023-11-10,1568.4,1.2,-0.04256756756756763,656689.8,0.036005985106455564,-0.09239646740086556,-0.22131522465782344,-0.027948246882695593,Consumer Cyclical,0.1568115661039658
202924,KE,2023-11-10,584.6,1.1,0.11325611325611318,118096.8,0.052996615578687935,0.1121011101890906,-0.004154002523826593,0.03344626938044737,Industrials,0.1568115661039658
203021,KELYA,2023-11-10,696.0,0.6,0.16507936507936494,111908.8,0.036184096903542386,0.0193589846574022,-0.03590649851393686,-0.012526948610069089,Industrials,0.1568115661039658
203118,KEQU,2023-11-10,52.3,1.3,0.09842995169082136,413.0,0.048092900536609494,0.10802772320454049,0.08900895001091465,-0.001699471618824,Consumer Cyclical,0.1568115661039658
203666,KFRC,2023-11-10,1231.8,6.9,0.08317746726812647,77940.6,0.03617668474688145,0.285535736896063,-0.15993072772647254,-0.027646507233661244,Industrials,0.1568115661039658
203719,KFS,2023-11-10,209.1,6.6,-0.015714285714285903,98513.6,0.048679694988329476,0.6816263407333499,2.0006984285357943,-0.2592021906852119,Consumer Cyclical,0.1568115661039658
203816,KFY,2023-11-10,2539.3,1.5,-0.13170194238595367,200240.4,0.02871474766193619,0.1097166219728562,-0.07507517499432287,0.008135160770362582,Industrials,0.1568115661039658
204030,KIDS,2023-11-10,595.5,1.6,-0.44395957740009184,199713.0,0.06863412028949657,-0.05876355178154648,0.00189320014550823,0.0013903909441919104,Healthcare,0.1568115661039658
204751,KLIC,2023-11-10,2536.2,2.2,-0.021602666782111646,310627.2,0.045547383255847666,0.08354623040965968,-0.09631582244299183,-0.019100308771501484,Technology,0.1568115661039658
205258,KMPR,2023-11-10,2512.9,1.1,-0.1624161073825504,334794.6,0.03859434575112965,-0.15215383997751816,-0.09406238708900397,-0.017038059480362633,Financial Services,0.1568115661039658
205355,KMT,2023-11-10,1816.5,1.4,-0.002713194473431768,674109.4,0.03225484057278321,0.09507721368923809,-0.13756168274499106,-0.0003365339192615835,Industrials,0.1568115661039658
205549,KN,2023-11-10,1391.8,1.4,-0.08687002652519893,539704.0,0.05816043241188284,-0.18484381707532638,-0.2950430544683215,-0.050980549267843234,Technology,0.1568115661039658
205825,KNSA,2023-11-10,1015.7,2.5,0.05977907732293675,361766.4,0.06728735296469396,-0.016698408698044388,-0.010210682664733657,0.012513408189974262,Healthcare,0.1568115661039658
206565,KOP,2023-11-10,861.2,1.8,0.3359703513648351,118309.8,0.04809659113047366,0.20540294084121738,-0.05539724153653254,0.022563176895306958,Basic Materials,0.1568115661039658
206856,KOS,2023-11-10,3216.3,3.2,0.08744710860366722,7274097.0,0.06598900024365338,0.08712836586432327,-0.7425968045368803,0.0025247848653275895,Energy,0.1568115661039658
207406,KRC,2023-11-10,3344.8,0.6,-0.21948418084995303,965937.6,0.05813182632169798,0.040035812568135855,-0.07043445072268918,0.019657736993706765,Real Estate,0.1568115661039658
207503,KREF,2023-11-10,792.3,0.5,-0.25275894163010226,291965.8,0.044119374668467784,0.0015764503393135973,-0.10248394291302548,0.002737453901236808,Real Estate,0.1568115661039658
207794,KRNY,2023-11-10,466.0,0.5,-0.20081112398609502,187215.2,0.04961798327017121,0.03946914817068515,-0.03124631256492778,0.00261638528620467,Financial Services,0.1568115661039658
207891,KRO,2023-11-10,894.9,1.1,-0.19885714285714295,153003.2,0.061139711057410354,-0.0711930706901369,-0.030623079072366582,-0.03031679042683899,Basic Materials,0.1568115661039658
208085,KROS,2023-11-10,885.9,3.0,-0.38997395833333337,351473.6,0.0689866003818466,-0.4542558084477672,-0.07006725340352281,0.05668681681720944,Healthcare,0.1568115661039658
208182,KRP,2023-11-10,1483.9,2.1,-0.022679520454826463,526548.0,0.02562042920948532,0.12657298579047296,-0.12025070358091788,0.14653447953392185,Energy,0.1568115661039658
208279,KRRO,2023-11-10,31.4,0.9,-0.8672566371681416,183321.6,0.6049296775886542,-1.159690892472225,-0.31943066342765253,-0.2046492519428943,Healthcare,0.1568115661039658
208376,KRT,2023-11-10,438.2,2.8,0.617037037037037,131065.4,0.08044727172797426,0.20396405052413633,-0.2579931423313029,0.03926181426198716,Consumer Cyclical,0.1568115661039658
208570,KRUS,2023-11-10,628.3,3.8,-0.06730477058644779,225026.8,0.07465325800046418,0.0044819361964368604,-0.1213598560292332,0.11144688205963549,Consumer Cyclical,0.1568115661039658
208667,KRYS,2023-11-10,2780.0,3.7,0.48460334029227536,714429.8,0.08923757621369934,-0.04925854830867886,0.12241770379852772,0.09102429827345193,Healthcare,0.1568115661039658
208832,KSS,2023-11-10,2409.7,0.6,-0.2804882978293384,4683942.0,0.0971519051730144,-0.027164685908319185,-0.30299072743894473,-0.01360979774100346,Consumer Cyclical,0.1568115661039658
208929,KTB,2023-11-10,2746.6,7.9,0.0956951197780096,400448.8,0.051843337725149465,0.7005471283949808,-0.014919896471513285,-0.004174401178451359,Consumer Cyclical,0.1568115661039658
209123,KTOS,2023-11-10,2253.8,2.4,0.5451230628988146,912404.8,0.055614488268406724,-0.020815080313288197,-0.025806451612903226,0.0036381120282074075,Industrials,0.1568115661039658
209511,KURA,2023-11-10,632.8,1.5,-0.442904290429043,1122956.8,0.07446993224562379,-0.33537273411859647,-0.06079025216471289,0.014127624785891024,Healthcare,0.1568115661039658
209750,KW,2023-11-10,1573.7,0.8,-0.07511705231729648,2099199.8,0.04411520654007895,-0.018082688557980103,-0.03542021137868081,-0.005327184543213792,Real Estate,0.1568115661039658
209847,KWR,2023-11-10,2950.4,2.2,-0.1282932803037965,90311.8,0.05136578511557368,0.012593382611182063,-0.1904634327611995,-0.008759115562387843,Basic Materials,0.1568115661039658
210012,KYMR,2023-11-10,805.7,2.0,-0.5917772741987699,943782.0,0.10882211537401892,-0.37565412067282106,-0.03825207403431852,-0.035321252978515294,Healthcare,0.1568115661039658
210528,LADR,2023-11-10,1326.2,0.9,0.0006076564715413735,423290.2,0.03918759139102409,0.10730252186882683,-0.00793492927563037,-0.015736805351723615,Real Estate,0.1568115661039658
210625,LAKE,2023-11-10,107.6,0.9,0.1662038873462912,16537.2,0.04276577213770906,0.04496506233811661,0.01975497830450317,0.010567877473474097,Consumer Cyclical,0.1568115661039658
210916,LAND,2023-11-10,495.6,0.7,-0.26517588461139363,175201.0,0.03971158261266,0.018900234667343186,-0.040256940622547026,-0.005512808584677731,Real Estate,0.1568115661039658
211013,LARK,2023-11-10,98.8,0.8,-0.22803001398957135,1293.2,0.03260480972042925,0.09231218527925521,-0.12438383319911148,0.04355044697620358,Financial Services,0.1568115661039658
211169,LASR,2023-11-10,485.5,1.9,-0.19878997407087307,336740.4,0.06557732133455199,-0.19191108181228278,-0.22833553544078303,-0.026872014742938766,Technology,0.1568115661039658
211266,LAUR,2023-11-10,2132.3,2.2,0.17578772802653386,856855.0,0.032317866516843576,0.11866053046927215,-0.11981806184145267,-0.00017859359641803074,Consumer Defensive,0.1568115661039658
211363,LAW,2023-11-10,359.5,1.8,-0.45797101449275357,196760.4,0.09414904098912774,-0.3387549408245099,-0.12988977170673668,-0.046773960745928655,Technology,0.1568115661039658
211460,LAZ,2023-11-10,3050.3,8.4,-0.13237849823215686,916199.4,0.04294651932088226,-0.2236475565078346,-0.5414597050055373,-0.09007698198949265,Financial Services,0.1568115661039658
211617,LAZY,2023-11-10,89.9,0.3,-0.4683636363636363,212546.4,0.06883986987518169,-0.014204016797727051,0.07794943416062203,0.03522692775531766,Consumer Cyclical,0.1568115661039658
211714,LBAI,2023-11-10,757.0,0.7,-0.2954066822243724,136946.6,0.05887211188296927,0.08728403090197082,-0.016082635053978948,0.015364597166664273,Financial Services,0.1568115661039658
211811,LBC,2023-11-10,425.0,0.6,-0.3306451612903226,15723.6,0.04741416793578411,0.051863490331400565,-0.019931851186185314,0.006521412697044315,Financial Services,0.1568115661039658
211908,LBPH,2023-11-10,124.4,2.4,0.10792951541850204,55540.4,0.08143331887811818,-0.8325408709564932,-0.020069331911140284,-0.07333889670303051,Healthcare,0.1568115661039658
212102,LBRT,2023-11-10,3188.4,1.8,0.06974899427729597,2468432.4,0.059512996410806464,0.37680941175895616,-0.2081922964903838,0.05228572323894176,Energy,0.1568115661039658
212296,LC,2023-11-10,570.2,0.5,-0.5275590551181102,1021444.2,0.07222311357477645,0.04393159002159463,0.28587617205078536,0.053287451440433786,Financial Services,0.1568115661039658
212490,LCII,2023-11-10,2758.6,2.0,0.20966437743253574,315807.0,0.05048985862242566,0.036066377365344675,-0.33323412763542487,-0.018369823820325593,Consumer Cyclical,0.1568115661039658
212587,LCNB,2023-11-10,161.1,0.8,-0.18914059690758722,29221.8,0.045892108652453224,0.09563935221149612,0.0008807390291089197,0.009996993160902301,Financial Services,0.1568115661039658
212781,LCUT,2023-11-10,140.5,0.6,-0.2958134144574822,52311.0,0.08545737075903885,-0.07934929355596763,-0.3472905368931547,-0.03627814890618597,Consumer Cyclical,0.1568115661039658
213182,LE,2023-11-10,211.4,0.6,-0.37795992714025495,63759.8,0.08129066142840248,-0.04683648097483568,-0.4076896744798232,-0.041135432010465434,Consumer Cyclical,0.1568115661039658
213571,LEE,2023-11-10,53.5,4.4,-0.4128389596015496,7916.0,0.05273340132290018,-0.7781929601674016,-0.8700396083999701,-0.023847662672738412,Consumer Cyclical,0.1568115661039658
213668,LEG,2023-11-10,3071.7,1.9,-0.22231903902408667,1545995.6,0.036037481027271556,0.12907129782309426,-0.23290924768921228,-0.004697818594890157,Consumer Cyclical,0.1568115661039658
213765,LEGH,2023-11-10,450.0,1.0,0.08554913294797717,42733.2,0.050868146330876246,0.1690018779843782,0.18237214951095898,0.03061595233313863,Consumer Cyclical,0.1568115661039658
214178,LFCR,2023-11-10,212.3,6.2,-0.21262458471760792,103191.2,0.12973554024484335,-1.2945360739165692,-1.0757363880747595,-0.07542836418230203,Healthcare,0.1568115661039658
214342,LFST,2023-11-10,2124.0,1.5,0.001626016260162677,894268.2,0.057986031092184566,-0.1258560749515884,-0.12735529420587582,0.02303474284841278,Healthcare,0.1568115661039658
214633,LFVN,2023-11-10,92.4,3.2,1.0080321285140559,62748.4,0.11386473491692192,0.07704206982316722,-0.13006157299281143,-0.016774028255618134,Consumer Defensive,0.1568115661039658
214826,LGIH,2023-11-10,2648.1,1.5,-0.009733389758781241,178286.0,0.07890939580748149,0.10583610011082681,0.12544041686763027,0.017808094027210952,Consumer Cyclical,0.1568115661039658
215117,LGND,2023-11-10,952.7,1.4,-0.32461311717022834,126022.2,0.042866266738764695,0.03986507116351167,-0.11841355864530978,-0.0859806027989235,Healthcare,0.1568115661039658
215897,LIFW,2023-11-10,730.5,5.4,-0.93056,20820226.4,0.4591559271190298,-0.14265852850301108,0.1855634604597433,-0.15728478689393277,Healthcare,0.1568115661039658
216010,LILA,2023-11-10,1466.0,0.8,-0.06999999999999995,443714.2,0.05833170736430906,0.09745311167945439,-0.3732949701619778,-0.03162779294107465,Communication Services,0.1568115661039658
216204,LINC,2023-11-10,305.1,1.9,0.26899696048632205,164990.4,0.06351111706809769,0.18766360067662452,0.16142327730283001,0.020846503135653727,Consumer Defensive,0.1568115661039658
216301,LINK,2023-11-10,74.3,5.6,-0.07724867724867701,27715.6,0.10303785631255617,0.08965747578580176,0.1778305562771366,0.0400976695513513,Technology,0.1568115661039658
216528,LITE,2023-11-10,2716.2,2.1,-0.2825220855707604,1894907.2,0.06934547052479184,-0.13854771928603737,-0.24759055008524408,0.008858112817284658,Technology,0.1568115661039658
216651,LIVE,2023-11-10,86.2,0.8,0.017120622568093546,3880.6,0.0351111075087581,0.03781835430372773,-0.2560916257593687,0.08213178356672879,Consumer Cyclical,0.1568115661039658
216748,LIVN,2023-11-10,2467.3,2.0,-0.08002302820955676,365794.2,0.04550442161533777,0.002340725294299481,-0.030027065656405928,0.01274472900212964,Healthcare,0.1568115661039658
216942,LKFN,2023-11-10,1301.6,2.3,-0.3742334469927786,94502.6,0.05426537900211403,0.1553948845462117,-0.05492051613214721,0.005398908003992897,Financial Services,0.1568115661039658
217330,LMAT,2023-11-10,1080.9,3.7,0.02969991853988274,103469.8,0.055510514520320194,0.0978337504372864,-0.010100194648511432,0.025492540217903592,Healthcare,0.1568115661039658
217427,LMB,2023-11-10,399.1,3.5,1.96875,235423.6,0.08116622094161802,0.18638878366673342,-0.3526456871113985,0.003965993056173733,Industrials,0.1568115661039658
217621,LMND,2023-11-10,994.3,1.4,-0.451117930732135,2518807.0,0.16365325098304878,-0.32411737015534287,-0.15892044563000157,-0.009807897385061382,Financial Services,0.1568115661039658
217718,LMNR,2023-11-10,257.6,1.4,0.09515935057125668,43601.4,0.022456161559341735,0.05599554187861502,0.10363485130902413,-0.05775333358581003,Consumer Defensive,0.1568115661039658
218015,LNC,2023-11-10,3734.3,1.2,-0.2950869697894416,2210627.0,0.05600422114288252,0.5425956001771741,0.4567646045573109,0.002183074347114733,Financial Services,0.1568115661039658
218104,LNKB,2023-11-10,97.1,0.7,-0.1807576353388386,8530.8,0.04837074201930948,0.01617077250825696,0.00272372428189474,0.05424856569853587,Financial Services,0.1568115661039658
218201,LNN,2023-11-10,1353.4,3.0,-0.33452407353020486,78088.0,0.03444084195683101,0.16837151578911863,-0.1100966730580335,0.012276063622180367,Industrials,0.1568115661039658
218778,LOB,2023-11-10,1326.4,1.6,-0.15522513340128308,115619.6,0.07191729378687427,0.07179072185090223,-0.5022528443969541,0.04053686258446909,Financial Services,0.1568115661039658
218960,LOCO,2023-11-10,273.5,1.1,-0.2529572338489535,311244.4,0.04165803317881988,0.10111507631292126,-0.07805169667299722,-0.003913155676652069,Consumer Cyclical,0.1568115661039658
219541,LOVE,2023-11-10,258.8,1.4,-0.3692133985698155,393187.6,0.084175194569081,0.09841870398323127,-0.3097362748910758,0.015626726060566254,Consumer Cyclical,0.1568115661039658
219800,LPG,2023-11-10,1469.6,1.6,0.9209916291049582,891689.0,0.0637963526063881,0.29035443551702694,-0.05549227756073977,0.045955416295168305,Energy,0.1568115661039658
219994,LPRO,2023-11-10,689.8,3.2,-0.13395225464190985,1272792.8,0.06105652979212582,0.10664970759684975,-0.30795730820136863,-0.010130066333309928,Financial Services,0.1568115661039658
